Date,Hub,OrderCount
2022-10-30,Kolkata_Hub,110
2022-10-30,Chennai_Hub,108
2022-10-30,Delhi_Hub,99
2022-10-31,Hyderabad_Hub,492
2022-10-31,Mumbai_Hub,582
2022-10-31,Delhi_Hub,575
2022-10-31,Bengaluru_Hub,677
2022-10-31,Chennai_Hub,630
2022-10-31,Kolkata_Hub,561
2022-11-01,Bengaluru_Hub,559
2022-11-01,Kolkata_Hub,591
2022-11-01,Mumbai_Hub,602
2022-11-01,Chennai_Hub,585
2022-11-01,Delhi_Hub,655
2022-11-01,Hyderabad_Hub,646
2022-11-02,Delhi_Hub,323
2022-11-02,Bengaluru_Hub,358
2022-11-02,Mumbai_Hub,300
2022-11-02,Chennai_Hub,339
2022-11-02,Kolkata_Hub,340
2022-11-02,Hyderabad_Hub,323
2022-11-03,Bengaluru_Hub,249
2022-11-03,Mumbai_Hub,413
2022-11-03,Chennai_Hub,223
2022-11-03,Delhi_Hub,263
2022-11-03,Hyderabad_Hub,248
2022-11-03,Kolkata_Hub,405
2022-11-04,Hyderabad_Hub,330
2022-11-04,Delhi_Hub,341
2022-11-04,Kolkata_Hub,317
2022-11-04,Chennai_Hub,338
2022-11-04,Mumbai_Hub,310
2022-11-04,Bengaluru_Hub,414
2022-11-05,Bengaluru_Hub,89
2022-11-05,Mumbai_Hub,110
2022-11-05,Chennai_Hub,119
2022-11-05,Delhi_Hub,131
2022-11-05,Kolkata_Hub,119
2022-11-05,Hyderabad_Hub,149
2022-11-06,Hyderabad_Hub,112
2022-11-06,Delhi_Hub,174
2022-11-06,Bengaluru_Hub,150
2022-11-06,Chennai_Hub,138
2022-11-06,Kolkata_Hub,161
2022-11-06,Mumbai_Hub,130
2022-11-07,Kolkata_Hub,728
2022-11-07,Chennai_Hub,680
2022-11-07,Bengaluru_Hub,638
2022-11-07,Mumbai_Hub,676
2022-11-07,Delhi_Hub,833
2022-11-07,Hyderabad_Hub,596
2022-11-08,Mumbai_Hub,676
2022-11-08,Chennai_Hub,700
2022-11-08,Kolkata_Hub,733
2022-11-08,Bengaluru_Hub,733
2022-11-08,Hyderabad_Hub,586
2022-11-08,Delhi_Hub,606
2022-11-09,Mumbai_Hub,357
2022-11-09,Delhi_Hub,427
2022-11-09,Kolkata_Hub,364
2022-11-09,Chennai_Hub,314
2022-11-09,Hyderabad_Hub,381
2022-11-09,Bengaluru_Hub,392
2022-11-10,Chennai_Hub,340
2022-11-10,Delhi_Hub,366
2022-11-10,Mumbai_Hub,299
2022-11-10,Hyderabad_Hub,263
2022-11-10,Kolkata_Hub,387
2022-11-10,Bengaluru_Hub,271
2022-11-11,Delhi_Hub,345
2022-11-11,Kolkata_Hub,353
2022-11-11,Mumbai_Hub,287
2022-11-11,Chennai_Hub,293
2022-11-11,Bengaluru_Hub,380
2022-11-11,Hyderabad_Hub,473
2022-11-12,Mumbai_Hub,129
2022-11-12,Chennai_Hub,107
2022-11-12,Bengaluru_Hub,93
2022-11-12,Delhi_Hub,167
2022-11-12,Hyderabad_Hub,115
2022-11-12,Kolkata_Hub,126
2022-11-13,Chennai_Hub,159
2022-11-13,Hyderabad_Hub,146
2022-11-13,Bengaluru_Hub,149
2022-11-13,Kolkata_Hub,151
2022-11-13,Mumbai_Hub,136
2022-11-13,Delhi_Hub,163
2022-11-14,Kolkata_Hub,787
2022-11-14,Chennai_Hub,749
2022-11-14,Bengaluru_Hub,583
2022-11-14,Mumbai_Hub,716
2022-11-14,Delhi_Hub,780
2022-11-14,Hyderabad_Hub,732
2022-11-15,Kolkata_Hub,695
2022-11-15,Mumbai_Hub,615
2022-11-15,Hyderabad_Hub,527
2022-11-15,Chennai_Hub,633
2022-11-15,Bengaluru_Hub,639
2022-11-15,Delhi_Hub,642
2022-11-16,Bengaluru_Hub,326
2022-11-16,Hyderabad_Hub,415
2022-11-16,Chennai_Hub,422
2022-11-16,Delhi_Hub,403
2022-11-16,Kolkata_Hub,430
2022-11-16,Mumbai_Hub,331
2022-11-17,Hyderabad_Hub,292
2022-11-17,Delhi_Hub,290
2022-11-17,Chennai_Hub,303
2022-11-17,Mumbai_Hub,333
2022-11-17,Kolkata_Hub,427
2022-11-17,Bengaluru_Hub,286
2022-11-18,Bengaluru_Hub,325
2022-11-18,Kolkata_Hub,259
2022-11-18,Delhi_Hub,274
2022-11-18,Hyderabad_Hub,310
2022-11-18,Mumbai_Hub,362
2022-11-18,Chennai_Hub,217
2022-11-19,Delhi_Hub,166
2022-11-19,Chennai_Hub,120
2022-11-19,Kolkata_Hub,153
2022-11-19,Bengaluru_Hub,100
2022-11-19,Mumbai_Hub,110
2022-11-19,Hyderabad_Hub,132
2022-11-20,Mumbai_Hub,144
2022-11-20,Chennai_Hub,162
2022-11-20,Hyderabad_Hub,123
2022-11-20,Bengaluru_Hub,119
2022-11-20,Kolkata_Hub,143
2022-11-20,Delhi_Hub,134
2022-11-21,Hyderabad_Hub,438
2022-11-21,Kolkata_Hub,734
2022-11-21,Bengaluru_Hub,728
2022-11-21,Delhi_Hub,715
2022-11-21,Chennai_Hub,623
2022-11-21,Mumbai_Hub,647
2022-11-22,Bengaluru_Hub,402
2022-11-22,Delhi_Hub,874
2022-11-22,Kolkata_Hub,661
2022-11-22,Hyderabad_Hub,690
2022-11-22,Mumbai_Hub,549
2022-11-22,Chennai_Hub,679
2022-11-23,Delhi_Hub,287
2022-11-23,Kolkata_Hub,293
2022-11-23,Mumbai_Hub,282
2022-11-23,Chennai_Hub,238
2022-11-23,Hyderabad_Hub,235
2022-11-23,Bengaluru_Hub,374
2022-11-25,Chennai_Hub,369
2022-11-25,Kolkata_Hub,253
2022-11-25,Mumbai_Hub,304
2022-11-25,Bengaluru_Hub,402
2022-11-25,Hyderabad_Hub,408
2022-11-25,Delhi_Hub,391
2022-11-26,Delhi_Hub,163
2022-11-26,Bengaluru_Hub,137
2022-11-26,Hyderabad_Hub,149
2022-11-26,Mumbai_Hub,143
2022-11-26,Kolkata_Hub,148
2022-11-26,Chennai_Hub,150
2022-11-27,Bengaluru_Hub,160
2022-11-27,Delhi_Hub,153
2022-11-27,Chennai_Hub,106
2022-11-27,Kolkata_Hub,127
2022-11-27,Hyderabad_Hub,144
2022-11-27,Mumbai_Hub,145
2022-11-28,Bengaluru_Hub,783
2022-11-28,Delhi_Hub,693
2022-11-28,Kolkata_Hub,714
2022-11-28,Hyderabad_Hub,519
2022-11-28,Chennai_Hub,679
2022-11-28,Mumbai_Hub,577
2022-11-29,Mumbai_Hub,791
2022-11-29,Chennai_Hub,536
2022-11-29,Hyderabad_Hub,514
2022-11-29,Bengaluru_Hub,555
2022-11-29,Delhi_Hub,844
2022-11-29,Kolkata_Hub,748
2022-11-30,Delhi_Hub,275
2022-11-30,Kolkata_Hub,410
2022-11-30,Mumbai_Hub,336
2022-11-30,Hyderabad_Hub,336
2022-11-30,Bengaluru_Hub,398
2022-11-30,Chennai_Hub,374
2022-12-01,Mumbai_Hub,357
2022-12-01,Bengaluru_Hub,281
2022-12-01,Chennai_Hub,432
2022-12-01,Delhi_Hub,295
2022-12-01,Hyderabad_Hub,349
2022-12-01,Kolkata_Hub,389
2022-12-02,Chennai_Hub,345
2022-12-02,Kolkata_Hub,347
2022-12-02,Mumbai_Hub,320
2022-12-02,Bengaluru_Hub,376
2022-12-02,Hyderabad_Hub,328
2022-12-02,Delhi_Hub,314
2022-12-03,Kolkata_Hub,125
2022-12-03,Chennai_Hub,104
2022-12-03,Mumbai_Hub,133
2022-12-03,Bengaluru_Hub,112
2022-12-03,Hyderabad_Hub,112
2022-12-03,Delhi_Hub,149
2022-12-04,Mumbai_Hub,133
2022-12-04,Chennai_Hub,150
2022-12-04,Hyderabad_Hub,136
2022-12-04,Bengaluru_Hub,173
2022-12-04,Kolkata_Hub,120
2022-12-04,Delhi_Hub,137
2022-12-05,Chennai_Hub,756
2022-12-05,Hyderabad_Hub,859
2022-12-05,Delhi_Hub,797
2022-12-05,Bengaluru_Hub,874
2022-12-05,Kolkata_Hub,726
2022-12-05,Mumbai_Hub,628
2022-12-06,Mumbai_Hub,741
2022-12-06,Chennai_Hub,602
2022-12-06,Hyderabad_Hub,639
2022-12-06,Delhi_Hub,739
2022-12-06,Bengaluru_Hub,588
2022-12-06,Kolkata_Hub,716
2022-12-07,Bengaluru_Hub,268
2022-12-07,Delhi_Hub,317
2022-12-07,Chennai_Hub,199
2022-12-07,Hyderabad_Hub,235
2022-12-07,Mumbai_Hub,218
2022-12-07,Kolkata_Hub,363
2022-12-08,Kolkata_Hub,429
2022-12-08,Hyderabad_Hub,363
2022-12-08,Mumbai_Hub,343
2022-12-08,Chennai_Hub,422
2022-12-08,Bengaluru_Hub,421
2022-12-08,Delhi_Hub,456
2022-12-09,Chennai_Hub,311
2022-12-09,Kolkata_Hub,239
2022-12-09,Delhi_Hub,296
2022-12-09,Mumbai_Hub,323
2022-12-09,Bengaluru_Hub,298
2022-12-09,Hyderabad_Hub,362
2022-12-10,Chennai_Hub,132
2022-12-10,Kolkata_Hub,131
2022-12-10,Delhi_Hub,121
2022-12-10,Mumbai_Hub,127
2022-12-10,Hyderabad_Hub,156
2022-12-10,Bengaluru_Hub,165
2022-12-11,Hyderabad_Hub,124
2022-12-11,Mumbai_Hub,149
2022-12-11,Bengaluru_Hub,148
2022-12-11,Chennai_Hub,133
2022-12-11,Delhi_Hub,139
2022-12-11,Kolkata_Hub,143
2022-12-12,Delhi_Hub,629
2022-12-12,Chennai_Hub,731
2022-12-12,Bengaluru_Hub,723
2022-12-12,Mumbai_Hub,683
2022-12-12,Hyderabad_Hub,557
2022-12-12,Kolkata_Hub,869
2022-12-13,Bengaluru_Hub,722
2022-12-13,Mumbai_Hub,753
2022-12-13,Delhi_Hub,747
2022-12-13,Kolkata_Hub,663
2022-12-13,Chennai_Hub,851
2022-12-13,Hyderabad_Hub,728
2022-12-14,Bengaluru_Hub,342
2022-12-14,Kolkata_Hub,369
2022-12-14,Chennai_Hub,253
2022-12-14,Mumbai_Hub,387
2022-12-14,Delhi_Hub,301
2022-12-14,Hyderabad_Hub,340
2022-12-15,Delhi_Hub,303
2022-12-15,Mumbai_Hub,236
2022-12-15,Bengaluru_Hub,303
2022-12-15,Hyderabad_Hub,326
2022-12-15,Chennai_Hub,411
2022-12-15,Kolkata_Hub,268
2022-12-16,Chennai_Hub,350
2022-12-16,Bengaluru_Hub,356
2022-12-16,Mumbai_Hub,313
2022-12-16,Hyderabad_Hub,379
2022-12-16,Kolkata_Hub,261
2022-12-16,Delhi_Hub,313
2022-12-17,Hyderabad_Hub,120
2022-12-17,Kolkata_Hub,128
2022-12-17,Bengaluru_Hub,126
2022-12-17,Mumbai_Hub,114
2022-12-17,Delhi_Hub,141
2022-12-17,Chennai_Hub,113
2022-12-18,Chennai_Hub,142
2022-12-18,Kolkata_Hub,117
2022-12-18,Hyderabad_Hub,141
2022-12-18,Bengaluru_Hub,141
2022-12-18,Delhi_Hub,135
2022-12-18,Mumbai_Hub,98
2022-12-19,Mumbai_Hub,742
2022-12-19,Kolkata_Hub,605
2022-12-19,Delhi_Hub,572
2022-12-19,Chennai_Hub,568
2022-12-19,Hyderabad_Hub,667
2022-12-19,Bengaluru_Hub,717
2022-12-20,Bengaluru_Hub,534
2022-12-20,Mumbai_Hub,596
2022-12-20,Kolkata_Hub,495
2022-12-20,Chennai_Hub,529
2022-12-20,Delhi_Hub,702
2022-12-20,Hyderabad_Hub,554
2022-12-21,Chennai_Hub,376
2022-12-21,Hyderabad_Hub,418
2022-12-21,Bengaluru_Hub,301
2022-12-21,Mumbai_Hub,324
2022-12-21,Kolkata_Hub,361
2022-12-21,Delhi_Hub,345
2022-12-22,Hyderabad_Hub,379
2022-12-22,Mumbai_Hub,276
2022-12-22,Chennai_Hub,309
2022-12-22,Kolkata_Hub,394
2022-12-22,Bengaluru_Hub,370
2022-12-22,Delhi_Hub,443
2022-12-23,Mumbai_Hub,349
2022-12-23,Chennai_Hub,261
2022-12-23,Delhi_Hub,297
2022-12-23,Bengaluru_Hub,252
2022-12-23,Kolkata_Hub,380
2022-12-23,Hyderabad_Hub,355
2022-12-24,Delhi_Hub,149
2022-12-24,Mumbai_Hub,137
2022-12-24,Kolkata_Hub,145
2022-12-24,Bengaluru_Hub,130
2022-12-24,Chennai_Hub,145
2022-12-24,Hyderabad_Hub,137
2022-12-26,Bengaluru_Hub,709
2022-12-26,Chennai_Hub,728
2022-12-26,Delhi_Hub,689
2022-12-26,Kolkata_Hub,780
2022-12-26,Hyderabad_Hub,744
2022-12-26,Mumbai_Hub,750
2022-12-27,Kolkata_Hub,734
2022-12-27,Delhi_Hub,742
2022-12-27,Bengaluru_Hub,549
2022-12-27,Chennai_Hub,614
2022-12-27,Hyderabad_Hub,753
2022-12-27,Mumbai_Hub,683
2022-12-28,Bengaluru_Hub,400
2022-12-28,Chennai_Hub,346
2022-12-28,Delhi_Hub,391
2022-12-28,Hyderabad_Hub,332
2022-12-28,Kolkata_Hub,317
2022-12-28,Mumbai_Hub,396
2022-12-29,Delhi_Hub,364
2022-12-29,Hyderabad_Hub,343
2022-12-29,Kolkata_Hub,358
2022-12-29,Mumbai_Hub,271
2022-12-29,Chennai_Hub,341
2022-12-29,Bengaluru_Hub,383
2022-12-30,Chennai_Hub,351
2022-12-30,Hyderabad_Hub,367
2022-12-30,Mumbai_Hub,471
2022-12-30,Kolkata_Hub,417
2022-12-30,Bengaluru_Hub,319
2022-12-30,Delhi_Hub,304
2022-12-31,Hyderabad_Hub,126
2022-12-31,Kolkata_Hub,182
2022-12-31,Bengaluru_Hub,148
2022-12-31,Chennai_Hub,160
2022-12-31,Delhi_Hub,136
2022-12-31,Mumbai_Hub,175
2023-01-02,Kolkata_Hub,830
2023-01-02,Hyderabad_Hub,757
2023-01-02,Delhi_Hub,691
2023-01-02,Mumbai_Hub,827
2023-01-02,Bengaluru_Hub,704
2023-01-02,Chennai_Hub,819
2023-01-03,Kolkata_Hub,637
2023-01-03,Chennai_Hub,570
2023-01-03,Delhi_Hub,853
2023-01-03,Mumbai_Hub,699
2023-01-03,Bengaluru_Hub,652
2023-01-03,Hyderabad_Hub,909
2023-01-04,Delhi_Hub,327
2023-01-04,Chennai_Hub,401
2023-01-04,Bengaluru_Hub,339
2023-01-04,Kolkata_Hub,360
2023-01-04,Mumbai_Hub,398
2023-01-04,Hyderabad_Hub,385
2023-01-05,Hyderabad_Hub,339
2023-01-05,Delhi_Hub,320
2023-01-05,Chennai_Hub,398
2023-01-05,Kolkata_Hub,425
2023-01-05,Mumbai_Hub,351
2023-01-05,Bengaluru_Hub,444
2023-01-06,Hyderabad_Hub,301
2023-01-06,Delhi_Hub,400
2023-01-06,Kolkata_Hub,409
2023-01-06,Mumbai_Hub,272
2023-01-06,Chennai_Hub,326
2023-01-06,Bengaluru_Hub,307
2023-01-07,Hyderabad_Hub,103
2023-01-07,Mumbai_Hub,162
2023-01-07,Bengaluru_Hub,146
2023-01-07,Delhi_Hub,142
2023-01-07,Chennai_Hub,89
2023-01-07,Kolkata_Hub,111
2023-01-08,Mumbai_Hub,110
2023-01-08,Hyderabad_Hub,134
2023-01-08,Bengaluru_Hub,167
2023-01-08,Kolkata_Hub,146
2023-01-08,Chennai_Hub,167
2023-01-08,Delhi_Hub,134
2023-01-09,Kolkata_Hub,558
2023-01-09,Hyderabad_Hub,519
2023-01-09,Delhi_Hub,602
2023-01-09,Mumbai_Hub,576
2023-01-09,Chennai_Hub,519
2023-01-09,Bengaluru_Hub,621
2023-01-10,Bengaluru_Hub,617
2023-01-10,Hyderabad_Hub,643
2023-01-10,Kolkata_Hub,846
2023-01-10,Delhi_Hub,456
2023-01-10,Chennai_Hub,811
2023-01-10,Mumbai_Hub,606
2023-01-11,Hyderabad_Hub,314
2023-01-11,Delhi_Hub,424
2023-01-11,Bengaluru_Hub,343
2023-01-11,Chennai_Hub,332
2023-01-11,Kolkata_Hub,343
2023-01-11,Mumbai_Hub,350
2023-01-12,Bengaluru_Hub,370
2023-01-12,Kolkata_Hub,364
2023-01-12,Chennai_Hub,387
2023-01-12,Mumbai_Hub,393
2023-01-12,Hyderabad_Hub,378
2023-01-12,Delhi_Hub,342
2023-01-13,Mumbai_Hub,361
2023-01-13,Bengaluru_Hub,349
2023-01-13,Kolkata_Hub,266
2023-01-13,Delhi_Hub,333
2023-01-13,Chennai_Hub,349
2023-01-13,Hyderabad_Hub,326
2023-01-14,Mumbai_Hub,140
2023-01-14,Kolkata_Hub,130
2023-01-14,Hyderabad_Hub,124
2023-01-14,Delhi_Hub,126
2023-01-14,Bengaluru_Hub,140
2023-01-14,Chennai_Hub,130
2023-01-15,Kolkata_Hub,166
2023-01-15,Bengaluru_Hub,185
2023-01-15,Hyderabad_Hub,189
2023-01-15,Chennai_Hub,146
2023-01-15,Mumbai_Hub,152
2023-01-15,Delhi_Hub,177
2023-01-16,Kolkata_Hub,580
2023-01-16,Bengaluru_Hub,659
2023-01-16,Chennai_Hub,599
2023-01-16,Delhi_Hub,816
2023-01-16,Mumbai_Hub,713
2023-01-16,Hyderabad_Hub,606
2023-01-17,Mumbai_Hub,848
2023-01-17,Kolkata_Hub,853
2023-01-17,Delhi_Hub,868
2023-01-17,Chennai_Hub,928
2023-01-17,Bengaluru_Hub,804
2023-01-17,Hyderabad_Hub,824
2023-01-18,Kolkata_Hub,372
2023-01-18,Bengaluru_Hub,389
2023-01-18,Delhi_Hub,409
2023-01-18,Chennai_Hub,438
2023-01-18,Mumbai_Hub,367
2023-01-18,Hyderabad_Hub,450
2023-01-19,Mumbai_Hub,502
2023-01-19,Hyderabad_Hub,440
2023-01-19,Chennai_Hub,352
2023-01-19,Kolkata_Hub,430
2023-01-19,Bengaluru_Hub,430
2023-01-19,Delhi_Hub,413
2023-01-20,Chennai_Hub,361
2023-01-20,Mumbai_Hub,355
2023-01-20,Kolkata_Hub,373
2023-01-20,Hyderabad_Hub,422
2023-01-20,Bengaluru_Hub,385
2023-01-20,Delhi_Hub,433
2023-01-21,Kolkata_Hub,146
2023-01-21,Mumbai_Hub,151
2023-01-21,Bengaluru_Hub,171
2023-01-21,Delhi_Hub,105
2023-01-21,Chennai_Hub,163
2023-01-21,Hyderabad_Hub,149
2023-01-22,Delhi_Hub,150
2023-01-22,Chennai_Hub,148
2023-01-22,Mumbai_Hub,139
2023-01-22,Bengaluru_Hub,155
2023-01-22,Hyderabad_Hub,174
2023-01-22,Kolkata_Hub,108
2023-01-23,Hyderabad_Hub,504
2023-01-23,Delhi_Hub,847
2023-01-23,Chennai_Hub,763
2023-01-23,Mumbai_Hub,739
2023-01-23,Bengaluru_Hub,863
2023-01-23,Kolkata_Hub,761
2023-01-24,Hyderabad_Hub,823
2023-01-24,Mumbai_Hub,552
2023-01-24,Bengaluru_Hub,674
2023-01-24,Delhi_Hub,767
2023-01-24,Chennai_Hub,755
2023-01-24,Kolkata_Hub,715
2023-01-25,Mumbai_Hub,453
2023-01-25,Delhi_Hub,404
2023-01-25,Bengaluru_Hub,307
2023-01-25,Chennai_Hub,414
2023-01-25,Hyderabad_Hub,353
2023-01-25,Kolkata_Hub,415
2023-01-26,Hyderabad_Hub,451
2023-01-26,Delhi_Hub,289
2023-01-26,Mumbai_Hub,330
2023-01-26,Bengaluru_Hub,383
2023-01-26,Kolkata_Hub,376
2023-01-26,Chennai_Hub,308
2023-01-27,Delhi_Hub,429
2023-01-27,Mumbai_Hub,306
2023-01-27,Kolkata_Hub,378
2023-01-27,Hyderabad_Hub,337
2023-01-27,Chennai_Hub,343
2023-01-27,Bengaluru_Hub,331
2023-01-28,Mumbai_Hub,145
2023-01-28,Bengaluru_Hub,138
2023-01-28,Kolkata_Hub,163
2023-01-28,Delhi_Hub,149
2023-01-28,Hyderabad_Hub,169
2023-01-28,Chennai_Hub,135
2023-01-29,Mumbai_Hub,158
2023-01-29,Delhi_Hub,159
2023-01-29,Kolkata_Hub,163
2023-01-29,Hyderabad_Hub,127
2023-01-29,Chennai_Hub,152
2023-01-29,Bengaluru_Hub,183
2023-01-30,Mumbai_Hub,766
2023-01-30,Kolkata_Hub,810
2023-01-30,Hyderabad_Hub,544
2023-01-30,Bengaluru_Hub,816
2023-01-30,Chennai_Hub,783
2023-01-30,Delhi_Hub,735
2023-01-31,Hyderabad_Hub,879
2023-01-31,Kolkata_Hub,605
2023-01-31,Delhi_Hub,921
2023-01-31,Mumbai_Hub,833
2023-01-31,Bengaluru_Hub,835
2023-01-31,Chennai_Hub,846
2023-02-01,Mumbai_Hub,517
2023-02-01,Hyderabad_Hub,344
2023-02-01,Bengaluru_Hub,381
2023-02-01,Chennai_Hub,325
2023-02-01,Kolkata_Hub,433
2023-02-01,Delhi_Hub,416
2023-02-02,Mumbai_Hub,399
2023-02-02,Hyderabad_Hub,382
2023-02-02,Delhi_Hub,365
2023-02-02,Bengaluru_Hub,296
2023-02-02,Kolkata_Hub,371
2023-02-02,Chennai_Hub,444
2023-02-03,Kolkata_Hub,235
2023-02-03,Hyderabad_Hub,292
2023-02-03,Chennai_Hub,297
2023-02-03,Mumbai_Hub,338
2023-02-03,Delhi_Hub,303
2023-02-03,Bengaluru_Hub,329
2023-02-04,Delhi_Hub,156
2023-02-04,Chennai_Hub,180
2023-02-04,Bengaluru_Hub,128
2023-02-04,Hyderabad_Hub,153
2023-02-04,Mumbai_Hub,129
2023-02-04,Kolkata_Hub,134
2023-02-05,Chennai_Hub,157
2023-02-05,Delhi_Hub,168
2023-02-05,Bengaluru_Hub,171
2023-02-05,Hyderabad_Hub,124
2023-02-05,Mumbai_Hub,161
2023-02-05,Kolkata_Hub,146
2023-02-06,Mumbai_Hub,658
2023-02-06,Delhi_Hub,794
2023-02-06,Hyderabad_Hub,854
2023-02-06,Kolkata_Hub,770
2023-02-06,Bengaluru_Hub,713
2023-02-06,Chennai_Hub,872
2023-02-07,Delhi_Hub,565
2023-02-07,Hyderabad_Hub,795
2023-02-07,Kolkata_Hub,657
2023-02-07,Bengaluru_Hub,627
2023-02-07,Mumbai_Hub,801
2023-02-07,Chennai_Hub,763
2023-02-08,Mumbai_Hub,349
2023-02-08,Delhi_Hub,313
2023-02-08,Bengaluru_Hub,501
2023-02-08,Chennai_Hub,424
2023-02-08,Kolkata_Hub,417
2023-02-08,Hyderabad_Hub,334
2023-02-09,Chennai_Hub,369
2023-02-09,Mumbai_Hub,323
2023-02-09,Hyderabad_Hub,415
2023-02-09,Bengaluru_Hub,464
2023-02-09,Delhi_Hub,294
2023-02-09,Kolkata_Hub,389
2023-02-10,Mumbai_Hub,396
2023-02-10,Hyderabad_Hub,350
2023-02-10,Delhi_Hub,351
2023-02-10,Bengaluru_Hub,303
2023-02-10,Chennai_Hub,285
2023-02-10,Kolkata_Hub,409
2023-02-11,Delhi_Hub,136
2023-02-11,Mumbai_Hub,132
2023-02-11,Kolkata_Hub,159
2023-02-11,Bengaluru_Hub,176
2023-02-11,Chennai_Hub,143
2023-02-11,Hyderabad_Hub,140
2023-02-12,Hyderabad_Hub,117
2023-02-12,Bengaluru_Hub,123
2023-02-12,Mumbai_Hub,121
2023-02-12,Chennai_Hub,111
2023-02-12,Delhi_Hub,143
2023-02-12,Kolkata_Hub,138
2023-02-13,Mumbai_Hub,812
2023-02-13,Bengaluru_Hub,846
2023-02-13,Hyderabad_Hub,959
2023-02-13,Chennai_Hub,782
2023-02-13,Kolkata_Hub,921
2023-02-13,Delhi_Hub,884
2023-02-14,Bengaluru_Hub,620
2023-02-14,Mumbai_Hub,648
2023-02-14,Hyderabad_Hub,639
2023-02-14,Delhi_Hub,662
2023-02-14,Chennai_Hub,582
2023-02-14,Kolkata_Hub,723
2023-02-15,Mumbai_Hub,296
2023-02-15,Delhi_Hub,314
2023-02-15,Chennai_Hub,369
2023-02-15,Hyderabad_Hub,370
2023-02-15,Bengaluru_Hub,321
2023-02-15,Kolkata_Hub,294
2023-02-16,Hyderabad_Hub,410
2023-02-16,Delhi_Hub,324
2023-02-16,Kolkata_Hub,323
2023-02-16,Chennai_Hub,446
2023-02-16,Mumbai_Hub,424
2023-02-16,Bengaluru_Hub,432
2023-02-17,Bengaluru_Hub,335
2023-02-17,Kolkata_Hub,358
2023-02-17,Hyderabad_Hub,323
2023-02-17,Mumbai_Hub,359
2023-02-17,Chennai_Hub,298
2023-02-17,Delhi_Hub,365
2023-02-18,Hyderabad_Hub,149
2023-02-18,Kolkata_Hub,181
2023-02-18,Chennai_Hub,170
2023-02-18,Bengaluru_Hub,134
2023-02-18,Delhi_Hub,148
2023-02-18,Mumbai_Hub,132
2023-02-19,Kolkata_Hub,96
2023-02-19,Delhi_Hub,144
2023-02-19,Bengaluru_Hub,123
2023-02-19,Hyderabad_Hub,89
2023-02-19,Chennai_Hub,118
2023-02-19,Mumbai_Hub,127
2023-02-20,Bengaluru_Hub,849
2023-02-20,Hyderabad_Hub,733
2023-02-20,Kolkata_Hub,1020
2023-02-20,Chennai_Hub,779
2023-02-20,Mumbai_Hub,902
2023-02-20,Delhi_Hub,890
2023-02-21,Hyderabad_Hub,753
2023-02-21,Chennai_Hub,871
2023-02-21,Mumbai_Hub,605
2023-02-21,Delhi_Hub,774
2023-02-21,Kolkata_Hub,743
2023-02-21,Bengaluru_Hub,741
2023-02-22,Chennai_Hub,427
2023-02-22,Kolkata_Hub,450
2023-02-22,Hyderabad_Hub,362
2023-02-22,Bengaluru_Hub,420
2023-02-22,Mumbai_Hub,355
2023-02-22,Delhi_Hub,484
2023-02-23,Chennai_Hub,364
2023-02-23,Mumbai_Hub,294
2023-02-23,Hyderabad_Hub,324
2023-02-23,Kolkata_Hub,346
2023-02-23,Delhi_Hub,269
2023-02-23,Bengaluru_Hub,333
2023-02-24,Delhi_Hub,371
2023-02-24,Mumbai_Hub,393
2023-02-24,Kolkata_Hub,381
2023-02-24,Bengaluru_Hub,379
2023-02-24,Hyderabad_Hub,445
2023-02-24,Chennai_Hub,392
2023-02-25,Bengaluru_Hub,149
2023-02-25,Chennai_Hub,162
2023-02-25,Kolkata_Hub,116
2023-02-25,Mumbai_Hub,129
2023-02-25,Hyderabad_Hub,125
2023-02-25,Delhi_Hub,122
2023-02-26,Mumbai_Hub,140
2023-02-26,Chennai_Hub,136
2023-02-26,Hyderabad_Hub,142
2023-02-26,Delhi_Hub,133
2023-02-26,Kolkata_Hub,146
2023-02-26,Bengaluru_Hub,147
2023-02-27,Bengaluru_Hub,783
2023-02-27,Delhi_Hub,757
2023-02-27,Hyderabad_Hub,613
2023-02-27,Chennai_Hub,670
2023-02-27,Mumbai_Hub,688
2023-02-27,Kolkata_Hub,722
2023-02-28,Delhi_Hub,843
2023-02-28,Bengaluru_Hub,754
2023-02-28,Kolkata_Hub,984
2023-02-28,Hyderabad_Hub,756
2023-02-28,Chennai_Hub,700
2023-02-28,Mumbai_Hub,811
2023-03-01,Bengaluru_Hub,262
2023-03-01,Mumbai_Hub,238
2023-03-01,Hyderabad_Hub,196
2023-03-01,Kolkata_Hub,288
2023-03-01,Chennai_Hub,244
2023-03-01,Delhi_Hub,214
2023-03-02,Bengaluru_Hub,308
2023-03-02,Mumbai_Hub,222
2023-03-02,Chennai_Hub,210
2023-03-02,Hyderabad_Hub,315
2023-03-02,Kolkata_Hub,252
2023-03-02,Delhi_Hub,205
2023-03-03,Hyderabad_Hub,298
2023-03-03,Delhi_Hub,314
2023-03-03,Kolkata_Hub,197
2023-03-03,Chennai_Hub,292
2023-03-03,Bengaluru_Hub,255
2023-03-03,Mumbai_Hub,236
2023-03-04,Kolkata_Hub,110
2023-03-04,Hyderabad_Hub,95
2023-03-04,Chennai_Hub,95
2023-03-04,Bengaluru_Hub,91
2023-03-04,Delhi_Hub,75
2023-03-04,Mumbai_Hub,83
2023-03-05,Delhi_Hub,82
